npi,last_or_org_name,first_name,entity_code,state,ruca,provider_type,medicare_participating,tot_hcpcs_codes,tot_beneficiaries,tot_services,tot_submitted_charge,tot_medicare_allowed,tot_medicare_payment,tot_medicare_standardized,bene_avg_age,bene_avg_risk_score,excluded_any,fraud_label
1003027764,Buck,Tondre,I,SC,1.0,Medical Oncology,Y,56,415,12880.6,1210994.06,296386.69,230182.7,233520.46,73,2.0105,0,0
1003027905,Patil,Shashikant,I,GA,1.0,Neurosurgery,Y,70,292,956.0,1339244.43,326161.07,257212.47,263091.98,75,1.4539,0,0
1003027913,Olsen,Robin,I,VA,1.0,Hospitalist,Y,16,398,439.0,170269.0,68922.35,53531.77,53072.42,77,2.2884,0,0
1003027947,Chan,Hoi,I,OK,1.0,Emergency Medicine,Y,21,230,324.0,336000.0,38332.26,30573.63,31179.96,71,1.962,0,0
1003028051,Olenga,Welo,I,NC,1.0,Certified Registered Nurse Anesthetist (CRNA),Y,37,127,128.0,186192.0,12621.93,9950.86,10311.71,73,1.4988,0,0
1003028069,Southard,Laura,I,NC,1.0,Physical Therapist in Private Practice,Y,11,105,2551.0,145528.0,66011.49,51100.69,53015.67,73,0.739,0,0
1003028093,Beard,Julie,I,IA,1.0,Emergency Medicine,Y,13,157,177.0,180214.0,26887.77,21155.05,22599.14,73,1.9263,0,0
1003028101,Katz,Kenneth,I,NY,1.0,Podiatry,Y,12,155,1241.0,85434.5,76689.87,56904.66,48643.19,83,1.7955,0,0
1003028150,Wirth-Rissman,Jill,I,IL,1.0,Family Practice,Y,17,33,540.0,22316.0,7663.75,4599.2,4710.24,73,0.9915,0,0
1003028515,Norquist,Charlene,I,CA,1.0,Physical Therapist in Private Practice,Y,9,114,1521.0,117710.0,51112.98,40201.18,34688.78,73,0.8823,0,0
1003028556,Heidari,Neda,I,CA,1.0,Neurology,Y,69,699,61749.0,2262406.0,1106507.72,877865.78,833370.64,75,1.4622,0,0
1003028580,De Alba Campomanes,Alejandra,I,CA,1.0,Ophthalmology,Y,16,35,104.0,101866.0,17123.91,13462.75,11256.04,71,1.1773,0,0
1003028663,Hollerbach,Michael,I,OH,1.0,Chiropractic,N,2,56,1034.0,56820.0,37327.57,27457.44,30157.88,72,0.7144,0,0
1003028713,Campbell,Catherine,I,TX,1.0,Licensed Clinical Social Worker,Y,7,17,184.0,28283.72,13397.96,10301.76,10603.99,80,2.4711,0,0
1003028812,Dawson,Christopher,I,VA,1.0,Physical Medicine and Rehabilitation,Y,27,318,2821.0,419100.0,177104.56,135158.0,134692.15,76,1.0285,0,0
1003029026,Kim,Yu Hyon,I,OH,1.0,Ophthalmology,Y,47,411,1537.0,1247071.34,132760.73,100197.04,85383.45,71,2.1607,0,0
1003029034,Bowen,Joseph,I,ID,1.0,Orthopedic Surgery,Y,75,353,791.0,478773.25,198923.39,155378.99,169066.24,75,1.1583,0,0
1003029075,Wade,William,I,WV,1.0,Pulmonary Disease,Y,54,989,2891.0,876437.29,276670.67,209814.01,222512.64,72,1.9392,0,0
1003029125,Carter-Kelly,Staci,I,NY,4.0,Physician Assistant,Y,28,183,366.0,144348.0,23270.01,18113.46,18472.85,76,2.1888,0,0
1003029141,Trohkimoinen,Jeffrey,I,WI,1.0,Anesthesiology,Y,69,271,288.0,553520.0,31285.8,24941.31,25662.21,72,1.4226,0,0
1003029216,Mckeon,David,I,NY,4.0,Licensed Clinical Social Worker,Y,3,11,93.0,10428.0,5771.6,4538.37,4610.29,74,3.0161,0,0
1003029323,Evec,Adam,I,SC,1.0,Anesthesiology,Y,65,276,351.0,1454128.0,44872.03,35832.58,35914.54,75,1.6497,0,0
1003029372,Tanagho,Youssef,I,CA,1.0,Urology,Y,44,239,1622.0,462460.5,104669.42,73080.24,65805.04,74,1.6493,0,0
1003029430,Lehr,Austin,I,KS,1.0,General Surgery,Y,76,208,380.0,303076.0,95311.7,74882.25,78952.15,74,2.1285,0,0
1003029562,Swallow,Nicole,I,PA,1.0,Internal Medicine,Y,12,254,372.0,155129.0,42477.9,33288.12,33588.98,76,2.2538,0,0
1003029620,Shilling,Alfred,I,VA,1.0,Diagnostic Radiology,Y,138,3315,6154.0,1168611.23,215213.24,160834.51,150641.79,79,1.8679,0,0
1003029646,Tenggardjaja,Christopher,I,OH,1.0,Urology,Y,13,16,37.0,7899.0,2995.81,1886.86,1873.1,56,1.6238,0,0
1003029653,Donald,Olivia,I,WY,1.0,Occupational Therapist in Private Practice,Y,11,37,861.0,91636.0,23099.89,18261.52,18316.57,70,1.0174,0,0
1003029828,Burris,Michael,I,TX,1.0,Orthopedic Surgery,Y,28,197,1258.0,235426.0,81553.04,58869.73,59627.29,74,0.9339,0,0
1003029836,Mueller,Thomas,I,NJ,1.0,Urology,Y,99,880,7902.0,3695299.0,757565.08,587657.27,542427.15,74,1.4678,0,0
1003029869,Mehta,Neeraj,I,AL,1.0,Cardiology,Y,111,574,4407.0,1007664.5,561632.0,444913.81,509680.97,76,1.4434,0,0
1003029976,Jones,Penelope,I,MI,1.0,Physical Therapist in Private Practice,Y,16,81,3516.0,247325.0,84583.02,66264.85,65358.86,73,1.1515,0,0
1003030040,Van Steyn,Marlo,I,OH,1.0,Hand Surgery,Y,80,624,2310.5,814839.0,255479.59,191576.12,202217.58,74,0.9184,0,0
1003030156,Eid,Mohamed,I,GA,1.0,Optometry,Y,15,82,147.0,37600.0,24064.72,17791.82,17771.33,73,0.8508,0,0
1003030297,Foster,Wendy,I,TX,1.0,Nurse Practitioner,Y,21,941,2123.0,348228.8,138024.39,99968.42,104360.97,78,1.5873,0,0
1003030453,Bowman,Amy,I,IN,1.0,Licensed Clinical Social Worker,Y,3,12,93.0,15930.0,5951.03,4228.75,4636.68,53,0.9353,0,0
1003030529,Potel,Cynthia,I,MA,2.0,Licensed Clinical Social Worker,Y,4,14,208.0,41600.0,21588.22,16665.63,16647.76,72,0.9111,0,0
1003030578,Hux,Frank,I,MS,1.0,Neurosurgery,Y,70,204,380.0,456298.08,113797.14,90197.39,97279.46,73,1.6329,0,0
1003030586,Ksheersagar,Pankaj,I,MA,1.0,Family Practice,Y,19,283,583.0,216158.0,69783.67,53728.88,51783.3,72,2.3328,0,0
1003030628,Wernimont,Thomas,I,IA,1.0,Emergency Medicine,Y,26,634,993.0,544520.4,93263.59,74563.38,78977.79,76,1.7678,0,0
1003030636,"H-E-B, Lp",,O,TX,1.0,Mass Immunizer Roster Biller,Y,13,98,290.0,17948.23,16023.4,16023.4,15474.29,75,1.127,0,0
1003030651,Bilal,Salva,I,NH,1.0,Family Practice,Y,16,175,350.0,90910.0,35721.15,26195.0,26511.04,70,0.9555,0,0
1003030685,Sobh,Mohamad,I,MI,1.0,Cardiology,Y,73,1104,6271.0,1358354.0,656837.2,520657.21,497568.68,73,2.3832,0,0
1003030693,Maddox,William,I,AL,1.0,Cardiology,Y,74,850,3571.0,1710323.0,370526.09,284148.56,296742.96,74,1.8358,0,0
1003030750,Schloesser,Bretton,I,MI,1.0,Hospitalist,Y,9,101,305.0,72130.0,37853.2,29910.25,28984.69,76,2.8119,0,0
1003031113,Pearson,Cynthia,I,TN,1.1,Occupational Therapist in Private Practice,Y,5,15,190.0,6260.61,4994.87,3771.04,4035.24,76,1.6013,0,0
1003031188,Schultz,Howard,I,OH,1.0,Physician Assistant,Y,7,245,294.0,78878.0,15773.79,10978.73,11222.22,73,1.0096,0,0
1003031212,Kayali,Fadi,I,FL,1.0,Hematology-Oncology,Y,179,1379,419639.0,21336420.0,7574124.35,6026531.66,6045182.94,76,1.8914,0,0
1003031261,Rubright,James,I,TN,1.0,Hand Surgery,Y,90,420,2012.0,828983.0,214633.35,164817.15,178148.13,72,1.0095,0,0
1003031642,Pease Moreno,Jennifer,I,MD,1.0,Certified Registered Nurse Anesthetist (CRNA),Y,19,362,392.0,457232.0,52018.62,40851.03,38721.66,73,0.7962,0,0
1003031683,Block,Eve,I,CT,1.0,Hospice and Palliative Care,Y,12,181,499.0,187435.0,64124.69,51096.46,47641.77,83,3.2951,0,0
1003031691,Hall,William,I,NC,1.0,Pulmonary Disease,Y,38,1136,2695.0,1071374.0,169710.64,127160.8,128351.15,76,1.589,0,0
1003031915,Dugan,Janis,I,CA,4.0,Physical Therapist in Private Practice,Y,14,32,225.0,13034.0,5820.94,4005.83,3889.86,75,1.1292,0,0
1003032046,Thompson,Christopher,I,VA,1.0,Physician Assistant,Y,34,498,4847.0,319780.11,188765.3,135158.42,129776.64,74,1.032,0,0
1003032095,Blanco-Knezovich,Ameanthea,I,VA,1.0,Nurse Practitioner,Y,17,744,1709.0,267049.0,152234.91,113167.79,114922.79,81,2.1729,0,0
1003032111,Gupta,Vikas,I,FL,1.0,Neurology,Y,31,146,363.0,290483.0,81658.98,64824.71,63810.09,78,1.7228,0,0
1003032202,Chowdhary,Neha,I,SC,1.0,Physical Medicine and Rehabilitation,Y,61,469,12019.0,408328.5,181386.37,134814.84,143593.24,73,0.9566,0,0
1003032574,Loukas,Elias,I,NH,4.0,Internal Medicine,Y,7,52,180.0,102858.0,17171.23,13643.68,13872.78,73,2.3105,0,0
1003032772,Vanausdal,Julie,I,WA,1.0,Audiologist,Y,5,99,157.0,14972.5,4737.79,3264.62,3228.97,77,0.9335,0,0
1003032913,Peterson,Barbara,I,GA,2.0,Speech Language Pathologist,Y,9,17,602.0,58682.0,46434.19,36460.24,37047.79,86,2.1716,0,0
1003033051,Post,Marianna,I,FL,1.0,Hospitalist,Y,9,571,647.0,181354.65,90631.39,69708.02,70338.48,77,2.2017,0,0
1003033119,Blankenhorn,Brad,I,RI,1.0,Orthopedic Surgery,Y,80,325,1261.0,518001.0,118588.59,89821.14,88797.37,72,0.9391,0,0
1003033135,Cardwell,Jared,I,GA,4.0,Family Practice,Y,10,208,662.0,117967.0,56992.8,45192.87,47190.86,74,2.327,0,0
1003033184,Mcnairy,Margaret,I,NY,1.0,Internal Medicine,Y,9,47,142.0,48185.0,17711.75,13920.76,11971.46,78,3.4713,0,0
1003033242,Eifert,Karen,I,OH,2.0,Occupational Therapist in Private Practice,Y,7,32,1404.0,68534.0,36274.43,27980.71,29015.69,75,1.3015,0,0
1003033317,Mitchell,Barry,I,WV,1.0,Emergency Medicine,Y,17,232,250.0,83812.0,30449.71,24043.17,24025.74,72,2.2357,0,0
1003033374,Ranasinghe,Moksha,I,CA,1.0,Neurosurgery,Y,59,152,758.0,845558.99,245267.37,194407.85,184024.44,74,2.3538,0,0
1003033390,Cambi,Brian,I,CT,1.0,Interventional Cardiology,Y,36,501,1193.0,806571.0,136544.87,99723.7,93265.31,77,1.3568,0,0
1003033689,Trikha,Rupan,I,NJ,1.0,Ophthalmology,Y,43,516,7329.0,1194783.0,742880.01,571511.36,551097.05,77,1.2338,0,0
1003033697,Miller,Jessica,I,GA,1.0,Physical Therapist in Private Practice,Y,5,47,1793.0,192578.0,46649.95,34289.81,33859.31,71,0.8521,0,0
1003033838,Ahern,Ryan,I,TX,1.0,Dermatology,Y,70,681,3233.0,2646460.0,1316533.69,1039631.77,1069962.87,77,1.0827,0,0
1003034018,Wilson-Celestine,Lystra,I,CA,4.0,Obstetrics & Gynecology,Y,22,175,464.0,110848.0,59820.21,43738.66,41596.64,71,0.6341,0,0
1003034034,Gordon,Susan,I,NJ,1.0,Ophthalmology,Y,22,948,2302.0,1097835.0,362536.11,263125.0,241634.14,76,0.9724,0,0
1003034091,Hart,Chris,I,TX,1.0,Obstetrics & Gynecology,Y,15,80,117.0,13498.76,7910.9,6708.86,6768.7,69,0.882,0,0
1003034257,Tran,Huy,I,TX,1.0,Optometry,Y,9,94,226.0,22960.0,16390.72,12354.35,14005.38,71,1.4927,0,0
1003034364,Davis,Alexis,I,IN,1.0,Licensed Clinical Social Worker,Y,6,31,70.0,8149.44,4256.92,3197.26,3292.86,54,2.0258,0,0
1003034380,Shappley,Robert,I,MS,5.0,Optometry,Y,4,511,668.0,74434.92,70361.1,53186.31,58885.34,78,2.2409,0,0
1003034422,Town Of Swampscott,,O,MA,1.0,Mass Immunizer Roster Biller,Y,2,38,76.0,3883.98,3806.08,3806.08,3490.68,75,0.9129,0,0
1003034455,Mesiha,Hany,I,MI,1.0,Hospitalist,Y,7,167,423.0,94680.0,46003.05,36354.08,37404.23,76,2.0779,0,0
1003034612,Durny,Matthew,I,NJ,1.0,Occupational Therapist in Private Practice,Y,5,20,1840.0,109589.25,49095.43,38634.52,39350.94,81,2.4134,0,0
1003034620,Cucchiara,Charles,I,NY,1.0,Licensed Clinical Social Worker,Y,2,11,356.0,53400.0,42557.28,33726.33,30590.85,73,0.8935,0,0
1003034760,Giron,Gladys,I,FL,1.0,Surgical Oncology,Y,23,96,208.0,212509.0,61542.84,48525.72,37492.69,75,1.2272,0,0
1003034810,Schwaiger,Jim,I,SD,4.0,Diagnostic Radiology,Y,158,1535,4685.0,459970.04,134511.41,101042.23,102268.95,72,1.0952,0,0
1003034828,Pedersen,Tyler,I,NE,1.0,Emergency Medicine,Y,23,351,464.0,506479.0,59078.08,48070.24,48048.7,75,1.8103,0,0
1003034851,Gust,Amy,I,TN,4.0,Family Practice,Y,102,300,6988.0,305406.0,148350.74,120825.43,126068.16,76,1.1031,0,0
1003034927,Bhatia,Sandeep,I,OK,1.0,Ophthalmology,Y,35,361,1189.0,413844.3,279883.51,216359.61,233531.3,73,1.1423,0,0
1003035122,Choi,Haemi,I,IL,1.0,Family Practice,Y,17,174,776.0,188664.52,41690.43,30318.2,29150.91,72,1.0625,0,0
1003035213,"East Hills Ambulance, Inc",,O,PA,1.0,Ambulance Service Provider,Y,6,261,2537.2,468424.0,195932.66,150724.6,157420.38,76,1.9424,0,0
1003035338,Jumper,Benjamin,I,AR,4.0,Anesthesiology,Y,16,55,64.0,68512.3,5358.93,4283.14,4158.33,74,2.2706,0,0
1003035353,Stein,Joel,I,PA,1.0,Diagnostic Radiology,Y,45,864,1150.0,338053.0,89675.31,67705.3,62981.25,72,2.0985,0,0
1003035593,Murphy,Cara,I,IL,1.0,Physical Therapist in Private Practice,Y,6,22,755.0,31386.5,20990.34,16188.98,15966.61,73,0.8471,0,0
1003036005,Bowers,Alyce,I,LA,1.0,Physical Therapist in Private Practice,Y,9,46,3878.0,225508.0,88633.76,67944.33,69563.68,87,1.7822,0,0
1003036088,Krishnan,Gokul,I,NY,1.0,Speech Language Pathologist,Y,2,33,1304.0,170269.71,113438.95,88392.3,77812.13,47,0.618,0,0
1003036187,Cho,Miriam,I,CA,1.0,Geriatric Medicine,Y,2,20,101.0,17835.0,10362.46,7337.7,7024.64,81,2.9007,0,0
1003036237,"Florida Medical Clinic, Llc",,O,FL,1.0,Clinical Laboratory,Y,9,4168,12419.0,1795410.0,763436.53,604868.56,631817.95,75,1.1508,0,0
1003036252,Hall-Hill,Tesia,I,MS,1.0,Family Practice,Y,12,35,117.0,3977.0,1245.44,992.39,1043.67,71,1.0151,0,0
1003036310,Midwest Endoscopy Center Llc,,O,IL,1.0,Ambulatory Surgical Center,Y,24,1290,1962.0,6239996.0,881518.57,745526.9,733548.9,71,0.662,0,0
1003036385,"Big Y Foods, Inc.",,O,CT,1.0,Mass Immunizer Roster Biller,Y,12,181,702.0,29369.26,28070.62,28070.62,27830.37,77,0.9849,0,0
1003036427,Moore-Weiss,Jodi,I,MN,1.0,Optometry,Y,31,571,1637.0,470168.43,140338.97,94420.33,92893.67,77,1.0154,0,0
1003036690,Segal,Cheryl,I,VA,1.0,Nurse Practitioner,Y,1,17,28.0,2062.48,2032.15,1484.29,2277.73,56,1.2307,0,0
1003036757,Smith,Cynthia,I,OR,2.0,Nurse Practitioner,Y,37,66,154.0,28907.81,8751.72,6440.5,6629.26,72,1.2828,0,0
1003036765,Davies,John,I,CA,1.0,Physical Therapist in Private Practice,Y,8,101,1552.0,139869.0,46631.08,35469.2,32490.52,73,1.3948,0,0
1003036880,Zarate,Yolanda,I,FL,1.0,Psychiatry,Y,18,167,438.0,78265.0,52007.84,38871.84,36206.17,82,1.9755,0,0
1003036997,Wise,Christopher,I,MO,1.0,Orthopedic Surgery,Y,105,346,32520.0,1444874.0,575476.08,450445.99,453851.25,76,1.5461,0,0
1003037037,Parada,Gregory,I,WA,1.0,Family Practice,Y,20,51,927.0,38823.04,16079.91,11830.4,11352.9,67,1.9527,0,0
1003037169,Cudone,Lori,I,IL,4.0,Otolaryngology,Y,52,243,423.0,109949.0,32476.33,23163.01,26110.07,75,1.0852,0,0
1003037219,Publix Super Markets Inc,,O,FL,1.0,Centralized Flu,Y,13,132,379.0,20504.24,19351.97,19351.97,19301.53,74,0.8183,0,0
1003037300,Brand,Stephen,I,MA,1.0,Gastroenterology,Y,16,265,928.0,178365.5,91067.56,72557.31,68271.48,80,2.5975,0,0
1003037359,Cole,Ian,I,NC,1.0,Emergency Medicine,Y,24,287,427.0,430788.0,48401.55,37647.68,40059.85,72,1.7908,0,0
1003037441,Zaplac,Trudi,I,TX,1.0,"Psychologist, Clinical",Y,3,12,116.0,23500.0,15280.3,11291.47,12568.68,67,0.6518,0,0
1003037508,Shmidt,Ernest,I,CA,1.0,Anesthesiology,Y,29,451,771.0,3580500.0,127769.95,101347.89,96610.42,74,1.3217,0,0
1003037615,Stone,Jessica,I,KS,1.0,Internal Medicine,Y,22,279,722.0,165665.0,42370.96,30041.38,60558.28,73,1.1618,0,0
1003037904,Burdick,Kristin,I,NH,1.0,Family Practice,Y,17,175,378.0,87844.0,37493.48,29904.46,29401.89,72,0.9812,0,0
1003037987,Young,Thresa,I,OH,10.0,Chiropractic,Y,3,126,669.0,33410.0,25468.6,16292.97,17032.51,74,0.9848,0,0
1003038043,Duckworth,Edward,I,TX,1.0,Neurosurgery,Y,56,93,344.0,603237.75,177659.57,141030.66,161245.82,69,1.3288,0,0
1003038118,Gazoni,Farnaz,I,VA,1.0,Anesthesiology,Y,21,48,48.0,194993.0,8364.05,6695.14,6496.74,72,0.9601,0,0
1003038167,Golden,Kimberly,I,AR,2.0,Family Practice,Y,67,196,1971.0,45748.8,27465.83,23600.09,25754.48,72,1.321,0,0
1003038274,Walker,Marcellus,I,NY,1.0,Internal Medicine,Y,47,263,601.0,92796.25,42182.88,33624.13,29462.03,75,0.8892,0,0
1003038316,Kressley,Brook,I,PA,1.0,Optometry,Y,11,49,54.0,7105.0,5661.41,3722.14,3922.44,75,1.0114,0,0
1003038324,Walgreen Co.,,O,MS,4.0,Centralized Flu,Y,12,203,633.0,37871.88,33630.28,33630.28,32823.31,73,1.0079,0,0
1003038332,Lotspeich,Daniel,I,OR,1.0,Internal Medicine,Y,5,17,42.0,11973.0,3189.07,2517.68,2483.55,70,2.4568,0,0
1003038423,Gurnsey,Zachariah,I,IL,1.0,Internal Medicine,Y,6,103,316.0,103402.0,35058.82,27632.75,27607.76,71,2.7582,0,0
1003038530,Miller,Lindsy,I,NY,1.0,Anesthesiology,Y,8,241,242.0,694640.0,38690.55,31664.89,27324.99,72,0.7252,0,0
1003038555,Pascoe,David,I,FL,1.0,Dermatology,Y,67,631,10070.0,589369.19,276280.12,194824.53,203200.66,75,0.895,0,0
1003038605,Selfe,Robert,I,MI,1.0,Internal Medicine,Y,14,131,459.0,60406.0,28409.02,20660.52,21369.79,66,2.4524,0,0
1003038647,Peverini,Krista,I,FL,1.0,Certified Registered Nurse Anesthetist (CRNA),Y,17,168,176.0,219900.0,27513.7,22074.16,21662.99,74,1.0667,0,0
1003038688,Mlynarczyk,Elizabeth,I,IL,1.0,Obstetrics & Gynecology,Y,24,57,196.0,46327.0,20814.97,15335.07,14491.97,68,0.9187,0,0
1003038720,Frier,Barbara,I,GA,1.0,Licensed Clinical Social Worker,Y,5,28,172.0,23900.0,17331.03,13111.25,13859.02,71,1.2176,0,0
1003038738,Poitier,Joseph,I,FL,1.0,Psychiatry,Y,6,179,838.0,118961.0,69544.25,46552.35,43443.85,57,1.5036,0,0
1003038746,Taves,Adam,I,MO,1.0,Diagnostic Radiology,Y,141,2083,3509.0,295280.91,112145.98,86869.81,84243.17,75,1.9882,0,0
1003038761,Dauer,Elizabeth,I,PA,1.0,General Surgery,Y,28,107,226.0,73115.0,30618.13,23964.62,22515.84,69,3.0528,0,0
1003038811,Mollman,Burton,I,ND,1.0,Physician Assistant,Y,23,118,2281.0,65701.15,24056.22,14780.08,14853.33,73,1.0462,0,0
1003038860,Matin,Amin,I,CA,1.0,Diagnostic Radiology,Y,96,1576,3345.0,436468.02,97872.3,72052.01,65348.16,74,1.6698,0,0
1003038977,Covington,Michael,I,WA,1.0,Chiropractic,Y,2,26,385.0,22217.84,13792.18,9617.8,9518.34,74,0.7441,0,0
1003039074,Ziemer,Cynthia,I,NM,1.0,"Psychologist, Clinical",Y,7,151,1198.0,224510.0,92070.86,68803.67,70291.35,78,2.5871,0,0
1003039157,Burke,John,I,CO,4.0,Audiologist,Y,4,178,341.0,33650.0,9553.77,6241.59,6094.85,73,0.7444,0,0
1003039199,Hutson,Julie,I,MI,1.0,Allergy/ Immunology,Y,15,61,1561.0,46988.0,25967.29,18491.88,20436.65,71,0.8163,0,0
1003039538,Woolley,Brook,I,CA,1.0,Emergency Medicine,Y,3,12,12.0,7660.0,1757.44,1410.16,1334.16,72,1.532,0,0
1003039892,White,Travis,I,VA,1.0,Family Practice,Y,12,25,34.0,9001.1,4290.77,3448.03,3410.15,77,1.3903,0,0
1003040031,Guttikonda,Sandeep,I,TX,1.0,Emergency Medicine,Y,13,386,410.0,230703.0,63279.53,48747.68,48648.39,71,2.9469,0,0
1003040106,Beck,Bryon,I,MO,1.0,Physician Assistant,Y,8,40,55.0,12278.0,3872.5,3032.41,3073.2,76,2.1035,0,0
1003040247,Thompson,Kelly,I,MN,2.0,Chiropractic,Y,2,24,162.0,10475.0,6167.51,4417.49,4528.31,67,0.8436,0,0
1003040254,Shah,Samit,I,NY,1.0,Cardiology,Y,22,269,1046.0,603576.0,130447.09,101851.2,87393.76,74,3.1388,0,0
1003040262,O'banion,Jacquelyn,I,OK,1.0,Ophthalmology,Y,17,252,388.0,139588.5,34352.08,24904.49,24600.03,72,1.4455,0,0
1003040270,Yung,Kar-Wai,I,CA,1.0,Physical Medicine and Rehabilitation,Y,8,358,4011.0,396620.76,361373.7,279582.78,269980.17,75,2.584,0,0
1003040296,Patino-Buelvas,Jorge,I,SD,1.0,Family Practice,Y,30,105,238.0,12508.41,12040.95,8032.77,8291.99,71,1.037,0,0
1003040320,Robinson,Kimberly,I,NY,1.0,Psychiatry,Y,7,20,511.0,361100.0,115538.99,90937.58,89312.02,70,1.0606,0,0
1003040353,Krampitz,Geoffrey,I,CA,1.0,General Surgery,Y,71,133,255.0,298024.53,82247.1,65232.09,57672.4,78,1.3606,0,0
1003040544,Venkatraman,Preeti,I,TX,1.0,Internal Medicine,Y,9,213,643.0,519556.93,67689.27,52298.17,54099.06,77,2.2432,0,0
1003040569,Simkins,Jennifer,I,NY,1.0,Anesthesiology,Y,45,123,139.0,175193.8,17798.84,14103.59,14106.54,71,1.9636,0,0
1003040650,Morse,Robert,I,FL,1.0,Certified Registered Nurse Anesthetist (CRNA),Y,28,75,77.0,272754.0,22260.26,17314.07,17014.27,76,2.3962,0,0
1003040676,Resor,Charles,I,NY,1.0,Cardiology,Y,56,601,1003.0,1138672.65,204673.64,162367.25,127984.4,73,2.1316,0,0
1003040775,Steele,Melinda,I,CA,1.0,Family Practice,Y,10,20,42.0,5212.5,4144.04,3076.48,3169.05,69,1.2416,0,0
1003040882,Goyal,Neerav,I,PA,1.0,Otolaryngology,Y,73,183,484.0,340590.0,79315.23,62143.87,62390.09,72,1.6507,0,0
1003040940,Jentoft,Christopher,I,AZ,2.0,Family Practice,Y,3,16,16.0,2360.0,1309.9,1043.64,1062.36,69,1.3934,0,0
1003040981,Shah,Akshay,I,AZ,1.0,Gastroenterology,Y,49,347,765.0,336338.0,95286.7,73019.34,74874.1,74,1.5582,0,0
1003041005,Coyle,Andrew,I,PA,1.0,Emergency Medicine,Y,16,383,414.0,171649.0,55205.21,43019.44,43926.65,77,1.7757,0,0
1003041054,Mann,Jaspreet,I,CA,1.0,Critical Care (Intensivists),Y,9,130,363.0,307000.0,75399.15,59854.47,57103.43,73,1.9976,0,0
1003041088,Gupta,Ankur,I,NY,1.0,Diagnostic Radiology,Y,125,3734,8027.0,1199140.0,354279.92,263317.68,247372.33,72,1.3407,0,0
1003041104,O'callaghan,Barbara,I,GA,1.0,Nurse Practitioner,Y,11,158,348.0,138168.0,29460.24,20736.15,20812.0,74,1.6593,0,0
1003041187,Poreda,Andrew,I,NY,1.0,Emergency Medicine,Y,13,260,370.0,252673.0,46065.18,35256.58,36298.41,70,2.6948,0,0
1003041336,Kosztowski,Thomas,I,TX,1.0,Neurosurgery,Y,62,322,811.0,729691.0,217943.57,172101.47,180435.98,76,1.674,0,0
1003041443,Satpute,Shirish,I,TX,1.0,Neurology,Y,20,321,1037.0,520088.8,129557.75,101615.44,97288.39,76,2.3833,0,0
1003041468,Mooney,Deirdre,I,WA,1.0,Advanced Heart Failure and Transplant Cardiology,Y,43,387,1213.0,408279.0,139856.19,106748.03,107370.41,72,2.2653,0,0
1003041476,Lindgren,Kevin,I,IL,1.0,Allergy/ Immunology,Y,24,111,3881.0,295896.0,121969.8,95675.63,93947.44,68,1.3555,0,0
1003041484,Sides,Katherine,I,TX,4.0,Emergency Medicine,Y,17,110,148.0,136114.5,16040.64,12107.85,12289.55,73,2.1103,0,0
1003041559,Wright,Matthew,I,CT,1.0,Psychiatry,Y,9,22,37.0,11680.0,3425.23,2728.97,2794.66,57,1.2242,0,0
1003041617,Harris,Kimberly,I,MI,1.0,Certified Registered Nurse Anesthetist (CRNA),Y,21,80,81.0,261926.0,8829.82,7098.81,6658.6,67,2.1397,0,0
1003041625,Graham,Geoffrey,I,MO,1.0,Gastroenterology,Y,37,304,516.0,314305.66,68311.73,53210.89,56381.68,72,1.6419,0,0
1003041641,Keel,Bradley,I,TN,1.0,Internal Medicine,Y,58,156,1757.0,165148.64,48474.49,38868.96,41537.5,73,0.9407,0,0
1003041674,Walgreen Co,,O,IL,7.0,Centralized Flu,Y,13,383,1317.0,80612.15,72287.27,72287.27,69546.61,76,0.8802,0,0
1003041708,Hildebrand,James,I,ME,1.0,Emergency Medicine,Y,27,225,253.0,243997.0,29871.87,23296.27,23964.99,72,1.5504,0,0
1003041740,Henich,Casey,I,UT,1.0,Family Practice,Y,26,80,1542.0,35992.63,20420.78,15200.22,15833.5,72,1.0519,0,0
1003041757,Belkin,Nicole,I,NY,1.0,Orthopedic Surgery,Y,54,252,18831.0,844087.12,204016.36,157855.88,133617.21,73,1.1363,0,0
1003041765,Sterling,Kathleen,I,MD,1.0,Urology,Y,77,953,11751.0,1264055.55,309206.07,232346.07,202842.46,77,1.0839,0,0
1003041815,Chintala,Sreedhar,I,FL,1.0,Critical Care (Intensivists),Y,13,49,122.0,51102.0,23113.06,18414.9,17694.11,75,1.9191,0,0
1003041831,Carrothers,Irene,I,IN,1.0,Internal Medicine,Y,6,94,225.0,42504.0,19932.36,15555.75,16350.13,74,2.9241,0,0
1003041849,Heitman,Kirk,I,KY,1.0,Pathology,Y,17,78,456.0,45231.03,14281.54,11346.7,10373.54,73,1.8585,0,0
1003041898,Malm,Tina,I,WA,1.0,Physician Assistant,Y,36,114,330.0,33328.0,16666.19,12801.38,13575.38,69,0.9739,0,0
1003041930,Baigorri,Brian,I,FL,1.0,Diagnostic Radiology,Y,170,2119,3198.0,560987.0,149242.92,115384.04,103446.56,76,2.8168,0,0
1003041948,Warsy,Irfan,I,CT,1.0,Pediatric Medicine,Y,13,12,30.0,5024.0,1601.23,1179.89,1104.95,39,1.0782,0,0
